#Followers,#Friends,#Retweets,#Favorites,Positive_sentiment,Negative_sentiment,Post_hour
28102,2971,4,20,1,-1,19
7261,6832,0,0,1,-1,19
209,172,0,0,2,-1,19
356,808,0,0,3,-3,19
1930,2700,0,0,2,-3,19
1068929,737,229,524,2,-2,19
37,927,0,0,1,-1,19
209,384,0,0,2,-1,19
112046,612,99,754,1,-3,19
159,797,0,0,2,-1,19
295,68,0,0,3,-1,19
825067,6413,660,2999,3,-4,19
4444,360,0,0,1,-1,19
381,1351,0,0,1,-1,19
6981,111,101,45,1,-1,19
17817,17702,32,65,1,-2,19
700,198,56,181,1,-4,20
3632,819,1,25,3,-1,20
7122,6786,0,0,1,-1,20
5461,3995,28,6,1,-1,20
22,29,0,0,2,-1,20
405,339,0,0,2,-3,20
122105,6995,6,33,3,-3,20
124,123,0,0,1,-4,20
331,286,0,0,1,-1,20
324,189,0,0,1,-1,20
2094,1179,0,0,1,-1,20
45932,46259,24,14,2,-2,20
4267,4971,0,0,1,-1,20
2079,2715,0,0,1,-1,20
391,292,5,5,1,-2,20
13408094,256,210,1617,2,-1,20
511,458,0,0,2,-1,20
15,24,0,0,1,-1,20
748,3694,0,0,1,-1,20
6951196,456,77,199,1,-1,20
516,437,0,0,1,-4,20
183,580,5,4,3,-2,20
2154,2871,0,0,1,-5,20
82,203,0,0,1,-2,20
389,331,0,0,2,-2,21
22099,4004,25,59,1,-2,21
93,70,0,0,1,-1,21
13654,11080,11,2,1,-1,21
67,148,0,0,2,-1,21
12,151,0,0,1,-3,21
1749,1873,0,0,1,-1,21
281797,4179,78,224,1,-1,21
35,118,0,0,1,-1,21
6809,147,0,0,1,-1,21
3,16,0,0,2,-3,21
2,39,1,0,1,-1,21
4360,952,6,48,2,-2,21
2,25,0,0,3,-1,21
1341,1079,0,0,1,-3,21
2478,4245,0,0,1,-2,21
347,529,0,0,4,-2,21
218,206,0,0,3,-3,21
176325,77,69,324,2,-1,22
36,298,0,0,2,-1,22
88,25,0,0,2,-1,22
301,568,0,0,2,-1,22
21991,9519,7,13,2,-4,22
3711,488,1,1,2,-1,22
2503,89,2,9,1,-4,22
11981,5529,3,11,2,-1,22
18196,17475,51,134,1,-2,22
3008,2790,37,34,3,-1,22
3760,4555,10,18,3,-2,22
8,27,0,0,3,-1,22
65,583,0,0,1,-1,22
242,510,0,0,1,-4,22
7708,8468,2,1,1,-1,22
1774,1742,2,4,3,-3,22
785,739,0,0,1,-1,22
28,101,0,0,1,-1,22
740,424,0,0,1,-1,22
502,444,0,0,1,-1,22
83,482,0,0,1,-1,22
87,235,4,35,2,-1,22
970,742,0,0,3,-1,22
7397,428,3,3,1,-1,23
1514,850,0,0,1,-1,23
34639,2517,317,497,1,-1,23
1493,933,1,1,1,-3,23
2305,155,8,12,3,-4,23
24068519,121,25,31,1,-3,23
528,930,0,0,3,-1,23
552,614,0,0,2,-4,23
3928,851,36,183,1,-1,23
621,69,5,32,1,-2,23
1867,588,0,0,1,-1,23
943,231,69,150,2,-1,23
6376,6174,0,0,2,-1,23
760954,147,85,962,2,-1,23
1885,2360,0,0,2,-4,23
155,252,0,0,3,-1,0
948,120,3,3,1,-3,0
85273,3254,2,5,1,-3,0
1817,425,7,20,3,-1,0
370,339,4,10,1,-1,0
470,472,0,0,1,-1,0
11,15,0,0,1,-2,0
1379,891,0,0,3,-1,0
201,560,0,0,1,-1,0
29,32,0,0,1,-2,0
75,56,0,0,1,-1,0
204638,4192,103,320,1,-4,0
14794,13804,0,0,1,-1,0
297,949,0,0,2,-1,0
82,172,0,0,1,-1,0
330,487,0,0,3,-1,0
107,356,0,0,1,-1,0
3,30,0,0,1,-1,0
108129,7452,0,0,1,-3,0
221,35,19,48,2,-2,0
1590,2518,0,0,1,-4,0
100,126,0,0,2,-1,0
629,599,3,2,2,-1,1
868,293,0,0,1,-2,1
209090,414,0,0,1,-1,1
211,229,0,0,1,-1,1
6755,1578,0,0,2,-1,1
53339,46709,24,21,1,-2,1
14306,596,0,0,1,-1,1
91837,784,42,154,3,-4,1
56037,871,21,111,2,-1,1
3453,173,3,20,1,-1,1
281,624,0,0,2,-1,1
3077,2160,0,0,1,-1,1
221,234,0,0,1,-1,1
400,509,0,0,1,-1,1
9361,260,0,0,3,-1,1
34281,4792,118,1200,2,-3,1
498,166,1,4,2,-1,1
18,133,1,1,3,-1,1
12031,11036,5,7,1,-1,1
182,157,0,0,1,-1,1
531,316,0,0,1,-1,1
276,565,0,0,1,-1,1
602,993,1,2,1,-2,2
948,546,15,31,2,-1,2
6748,6980,1,4,3,-4,2
142699,1519,5,17,2,-1,2
173,135,0,0,3,-1,2
950,1106,1,0,1,-1,2
62,1215,0,0,2,-1,2
3804,3498,0,0,2,-4,2
3130565,405,0,0,1,-1,2
5948,985,0,0,1,-1,2
497,200,70,102,3,-2,2
27308,974,3,35,2,-1,2
86,72,0,0,1,-1,2
732,396,0,0,1,-1,2
316,249,3,0,2,-1,2
5214,1959,0,0,1,-1,2
3843,171,12,26,1,-1,2
7,21,0,0,1,-1,3
928,762,0,0,1,-4,3
298,758,1,1,3,-2,3
502548,1044,0,0,2,-1,3
40591,24,244,699,3,-2,3
65,119,3,5,1,-1,3
271,471,0,0,3,-2,3
31635,35,2,0,2,-1,3
1101,850,0,0,1,-3,3
1764,254,3,33,1,-1,3
1300,500,0,0,3,-1,3
1184,1870,0,0,1,-1,3
1505,344,29,15,1,-1,3
3841,3003,1,15,1,-4,3
965,221,6,28,2,-1,3
3458,317,0,0,1,-2,3
27,306,0,0,3,-1,4
174,96,0,0,2,-1,4
446,693,0,0,1,-1,4
448,412,15,0,2,-3,4
2024,546,4,4,2,-1,4
3037,2876,251,473,3,-2,4
130,252,0,0,1,-1,4
5348,5167,9,7,1,-1,4
808,1713,0,0,1,-1,4
713,901,0,0,2,-1,4
3977,3285,93,25,2,-4,4
454,442,0,0,1,-1,4
434,358,0,0,1,-3,4
18,93,0,0,2,-4,4
15,483,0,0,2,-1,5
5300,1124,0,0,1,-1,5
85,324,0,0,2,-1,5
150,120,1,2,3,-3,5
36,9,3,10,2,-1,5
745,717,1,2,1,-1,5
1349,4981,0,0,3,-1,5
57315,716,8,6,1,-1,5
217,98,0,0,1,-1,6
54272,236,13,51,1,-1,6
44,81,4,3,1,-1,6
8,0,0,0,1,-1,6
33147,7331,57,99,1,-1,6
61,0,9,3,1,-4,6
3,16,0,0,1,-1,6
3130,4211,1,1,2,-1,6
6323,2047,26,19,1,-1,6
16,35,0,0,1,-1,6
477,386,0,0,1,-1,6
120,64,0,0,1,-1,7
487,527,0,0,1,-1,7
1479,1375,0,0,3,-1,7
1717,4989,1,4,2,-4,7
886,695,0,0,3,-1,7
3124,3796,5,9,2,-2,7
3336,24,12,29,1,-1,7
43293,843,15,50,1,-2,7
3118,1482,0,0,1,-2,7
2139937,1,32,127,1,-1,8
133,276,0,0,2,-3,8
119,10,0,0,1,-1,8
1192,1883,0,0,1,-1,8
23913,65,2,4,2,-1,8
26,139,0,0,1,-3,9
111,412,0,0,3,-1,9
12,64,21,137,3,-1,9
8959,809,1,0,2,-1,9
419171,832,19,40,2,-1,9
911,354,0,0,3,-1,9
29,167,0,0,1,-1,9
2193,2264,6,10,2,-1,9
765456,231,3,6,1,-1,9
35,33,0,0,1,-1,9
39,184,0,0,1,-1,9
4382,4991,1,2,2,-1,9
2105,1924,0,0,3,-1,9
1533,85,4,8,1,-1,9
1122,294,2,10,1,-3,9
1333,741,0,0,2,-2,10
1147081,7293,3,1,1,-3,10
32275,15053,6,13,2,-1,10
1181,839,0,0,1,-1,10
4150,4413,84,307,1,-2,10
4077,492,5,7,1,-1,10
0,12,0,0,2,-1,11
755,278,13,6,2,-1,11
23003,2220,4,24,2,-1,11
12626,11852,1,2,1,-1,11
1036,533,10,20,1,-1,11
2,11,0,0,1,-1,11
63,49,0,0,3,-1,11
209,564,0,0,1,-1,11
57,149,1,0,1,-1,11
2223,19,0,0,2,-4,11
57,113,0,0,1,-1,11
2471,1997,8,7,2,-1,11
9,102,0,0,1,-1,11
2707,93,27,50,2,-1,12
32973,51,26,132,1,-1,12
133,15,414,2320,1,-2,12
241,402,0,0,3,-2,12
61528,1519,8,117,1,-1,12
3097,361,139,173,2,-2,12
317,316,0,0,1,-3,12
29,27,0,0,2,-2,12
35,78,1,1,1,-2,12
975,169,0,0,2,-1,12
360,645,0,0,3,-1,12
186,105,0,0,1,-1,12
758,772,0,0,1,-1,12
482,307,0,0,2,-1,12
1999,1107,1,0,1,-1,12
2868,780,0,0,1,-2,12
146,529,0,0,2,-1,12
234,428,3,0,1,-1,12
7505,834,0,0,1,-4,12
203,29,0,0,1,-2,12
72386,344,81,129,3,-1,13
179,176,0,0,3,-1,13
90,180,0,0,1,-1,13
94,166,0,0,1,-1,13
6305,3186,3,7,1,-3,13
454,512,9,0,3,-2,13
6447,5585,0,0,1,-1,13
45798,45920,61,48,1,-1,13
0,9,0,0,1,-1,13
26997,6048,1,0,2,-3,13
373603,360354,0,0,3,-1,13
73984,9655,24,119,1,-1,13
14059,8628,3,1,1,-3,13
1450,1038,0,0,2,-1,13
3528,1220,2,14,3,-1,13
2268,2587,41,41,2,-1,13
63,67,1,0,2,-1,13
5014,3329,2,1,1,-1,13
6301,77,165,160,3,-1,13
866,180,1,0,2,-2,13
3361,470,6,13,1,-1,13
89,108,0,0,3,-3,13
636,2094,1,2,3,-1,14
435,381,0,0,2,-1,14
2068,247,4,7,1,-1,14
317267,848,32,55,2,-1,14
1725,4261,24,51,2,-1,14
72,626,2,0,1,-1,14
509,816,0,0,1,-1,14
325,850,0,0,1,-1,14
3595703,0,4,40,1,-1,14
13492,12480,12,8,1,-3,14
349,3112,0,0,1,-3,14
56224,729,4,10,1,-1,14
25758,594,60,181,2,-1,14
810,613,5,16,2,-1,14
30,104,0,0,2,-1,14
230,124,0,0,2,-2,14
2564,70,83,203,1,-1,14
12282,1821,0,0,2,-1,14
19,78,0,0,1,-1,14
211631,207592,1,1,4,-4,14
6,33,0,0,2,-1,14
368,467,15,26,2,-1,14
311,1314,0,0,1,-3,15
1605,1559,0,0,1,-3,15
2206,2288,1,0,2,-1,15
367,401,0,0,2,-2,15
7190,60,78,313,1,-2,15
24,226,2,1,1,-1,15
133,107,0,0,1,-1,15
14,83,0,0,2,-4,15
388,284,0,0,2,-1,15
607,142,0,0,1,-1,15
78281,1698,21,178,1,-4,15
806,844,0,0,3,-1,15
824,2630,0,0,1,-1,15
27006,22725,122,187,2,-1,15
2,36,0,0,1,-1,15
60936,4994,933,3544,1,-1,15
44,1938,0,0,1,-4,15
787,2180,2,0,1,-2,15
123,43,0,0,2,-4,15
226826,425,113,435,1,-4,15
2184,756,111,270,2,-1,15
1062,718,0,0,2,-1,15
5203,5708,0,0,2,-2,16
246011,3541,6,15,1,-1,16
315,762,0,0,2,-2,16
148,437,0,0,1,-3,16
4736,98,198,873,2,-1,16
38639,22713,111,178,3,-2,16
5128,509,1,0,1,-1,16
1422,1103,2,7,1,-1,16
650,1540,0,0,1,-1,16
89,211,0,0,1,-1,16
7417,1839,1,0,1,-1,16
1374,996,0,0,2,-1,16
109,165,1,0,2,-1,16
3801,357,1,1,1,-1,16
10611,857,26,85,2,-1,16
765,1247,3,11,1,-1,16
727,69,10,22,3,-1,16
15692,17184,0,0,2,-2,16
901,162,0,0,3,-1,16
4092,4938,33,31,2,-1,16
10,269,0,0,2,-1,16
68,278,0,0,3,-3,16
348910,54,40,938,4,-1,16
3602,680,5,43,3,-1,16
817,1917,0,0,1,-1,17
743,565,0,0,1,-1,17
1138,2047,0,0,1,-2,17
262,847,0,0,3,-4,17
84974,2010,7,17,2,-1,17
68,207,17,19,2,-1,17
70909,515,30,213,3,-1,17
322618,22,21,86,1,-1,17
2887,1088,67,138,2,-1,17
2275,3616,1,2,2,-1,17
1347,4942,0,0,1,-3,17
17,153,0,0,1,-4,17
178,1382,0,0,2,-3,17
319,426,0,0,3,-1,17
468,404,0,0,1,-1,17
244337,1838,50,185,2,-2,18
274,252,0,0,2,-1,18
28399070,1724,34,235,1,-1,18
2686,360,0,0,2,-3,18
645,2194,1,1,1,-1,18
694449,1407,10,36,3,-2,18
39935,1694,26,83,1,-1,18
1187,2314,0,0,1,-3,18
304,1501,0,0,1,-1,18
9078,9832,0,0,1,-1,18
2021,2560,0,0,1,-1,18
4924,378,1,2,1,-1,18
773,2340,0,0,1,-4,18
73571,13374,12,19,2,-2,18
3164,197,0,0,3,-3,18
77,36,0,0,3,-1,18
9,131,0,0,2,-4,18
37016,1998,24,32,2,-1,18
8632,8972,0,0,1,-1,18
1152,2706,0,0,1,-3,18
957,804,0,0,1,-2,19
1815,2695,1,2,2,-1,19
639,445,0,0,1,-2,19
130625,104,307,510,2,-1,19
25,186,0,0,1,-2,19
3583,1311,0,0,1,-1,19
6346,6369,0,0,1,-1,19
3029,5001,0,0,4,-1,19
4,30,0,0,2,-1,19
4,5,2,1,2,-1,19
91,134,0,0,2,-1,19
877,619,0,0,1,-1,19
1141,528,0,0,2,-2,19
9274,485,35,265,3,-2,19
1105,2590,0,0,2,-1,19
1622,929,0,0,1,-1,19
174,256,1,2,2,-1,19
308,871,0,0,1,-1,19
68,231,0,0,3,-2,19
15849,16052,43,33,1,-1,19
3992,638,35,70,3,-1,19
23588,160,0,0,1,-1,19
1148,40,1,0,3,-4,19
1485,1131,1,2,2,-1,19
30023,2830,9,14,2,-3,19
63,345,0,0,3,-1,19
596,720,0,0,2,-1,20
47136,46734,52,46,1,-1,20
218,564,4,18,2,-3,20
280990,6937,2,11,1,-4,20
23372,5029,107,687,1,-3,20
439,275,0,0,1,-1,20
3748,4862,9,35,1,-1,20
283,370,0,0,1,-1,20
611378,388,15,21,1,-1,20
5977,11,71,132,1,-1,20
348,1026,0,0,1,-1,20
100724,777,2,1,3,-3,20
1059,1175,2,0,1,-1,20
541,517,2,3,1,-1,20
782,1647,3,3,2,-1,20
474,313,0,0,1,-1,20
1158,1247,1,1,1,-1,20
5001,4967,2,3,3,-3,20
1,51,0,0,2,-4,20
4079,1225,3,18,2,-2,20
383,699,11,157,1,-1,20
51,698,0,0,1,-2,20
195,304,0,0,1,-1,21
1586,4710,0,0,2,-1,21
40,307,0,0,1,-1,21
244,283,0,0,2,-1,21
26991,19162,115,292,3,-1,21
20365,18412,0,0,1,-1,21
2,28,0,0,2,-1,21
20932,20048,0,0,2,-3,21
193,132,0,0,1,-4,21
457,469,0,0,1,-1,21
6647,6809,0,0,2,-2,21
49,36,0,0,3,-1,21
24216,935,1513,2748,2,-1,21
35,221,0,0,1,-1,21
1964,2942,161,496,1,-1,21
206,199,17,51,2,-1,21
10368,1038,0,0,1,-1,21
117,289,0,0,1,-1,21
11478488,1179,4,5,1,-1,22
508,778,1,7,3,-4,22
44911,2764,0,0,1,-4,22
604,2591,0,0,1,-1,22
2243,3003,3,6,2,-1,22
54,499,0,0,1,-1,22
10361,2162,12,30,3,-2,22
667,1075,4,4,3,-4,22
347,997,0,0,2,-1,22
5829,1,282,956,1,-1,22
148,176,0,0,1,-4,22
1951,1921,0,0,1,-1,22
257,482,0,0,3,-1,22
5182,5195,1,14,2,-1,22
5,0,0,0,1,-1,22
443245,61,273,2572,2,-1,22
1599,202,0,0,1,-1,22
9,78,0,0,1,-1,23
2270,1898,8,15,3,-2,23
66474,1714,0,0,1,-1,23
704,685,0,0,1,-3,23
52,146,0,0,1,-1,23
3912,4584,0,0,1,-4,23
372430,1252,11,20,1,-1,23
1154,847,44,17,1,-1,23
30368,2274,2,1,1,-2,23
1398,1248,1,1,1,-4,23
211,225,0,0,1,-1,23
2012,2717,0,0,1,-2,23
1747,115,0,0,2,-1,23
82800,7,518,1404,1,-2,23
4693,1571,2,20,2,-4,23
70,409,0,0,1,-1,23
443,466,0,0,1,-1,0
239,130,0,0,1,-3,0
3131,89,295,452,3,-1,0
432,450,1,0,1,-1,0
44,152,0,0,2,-3,0
1190,940,0,0,1,-1,0
125,207,0,0,1,-2,0
110509,1116,11,37,1,-1,0
75,819,0,0,1,-1,0
33,94,0,0,3,-2,0
17812,553,147,759,1,-3,0
15363,208,14,93,1,-1,0
1105,470,0,0,1,-1,0
55366,4125,17,30,2,-2,0
31395,24382,7,13,2,-3,1
783,233,0,0,3,-1,1
808,3781,0,0,1,-1,1
714,92,0,0,2,-4,1
292107,52056,6,20,5,-2,1
111,236,0,0,4,-1,1
1765,4933,0,0,2,-1,1
8,57,0,0,1,-1,1
127,238,0,0,1,-1,1
84,60,0,0,1,-1,1
83,226,0,0,1,-2,1
1260,1203,7,1,1,-1,1
2,3,0,0,2,-2,1
376,327,0,0,1,-1,1
6661,7118,0,0,2,-2,1
3506,199,10,74,2,-1,1
1543,2890,0,0,1,-1,1
1,70,0,0,3,-3,1
1275,1076,0,0,1,-1,1
755,1109,0,0,1,-1,1
1486,693,73,92,2,-4,1
38887,19564,9,2,1,-3,1
4404,4521,0,0,1,-1,2
31,321,0,0,1,-1,2
458,575,1,3,3,-1,2
91293,10885,1,2,1,-1,2
55,172,0,0,1,-1,2
36,56,0,0,1,-1,2
499,1925,0,0,2,-1,2
339,1690,0,0,2,-1,2
32,0,0,0,1,-1,2
282548,4183,13,16,2,-1,2
196,74,0,0,1,-3,3
8364,5211,29,30,1,-1,3
78794,160,1,0,1,-2,3
15,31,0,0,1,-3,3
7,176,0,0,1,-1,3
21,79,0,0,2,-2,3
4,37,0,0,3,-3,3
366,329,0,0,1,-2,3
52,70,0,0,3,-1,3
1540,468,8,43,3,-1,3
3638,1049,1,1,2,-1,3
908,402,0,0,1,-1,3
4377,4721,0,0,1,-1,3
295,188,0,0,4,-1,3
868518,278,29,65,1,-1,3
211,111,0,0,1,-3,3
3333,11,16,45,2,-3,4
1149,478,0,0,2,-2,4
369,127,0,0,2,-1,4
17,23,0,0,1,-4,4
4,40,0,0,2,-4,4
164,295,0,0,2,-4,4
923,1263,0,0,1,-1,4
2169,987,1,14,1,-1,4
169,161,0,0,1,-1,4
3044,1068,0,0,1,-1,4
531,495,0,0,2,-1,4
446,137,0,0,2,-1,4
40,29,0,0,2,-1,4
106,731,0,0,1,-2,4
32753,188,101,192,2,-1,4
5,102,0,0,1,-1,4
4125,1700,8,27,3,-4,4
11094,285,0,0,3,-1,5
146560,1084,47,155,2,-1,5
12331,13562,1,0,1,-1,5
50,7,0,0,2,-2,5
6680,7091,0,0,1,-1,5
3583,1080,0,0,1,-1,5
16217,12901,69,130,3,-4,5
608,305,1,0,2,-1,5
1702,22,0,0,1,-3,5
1133,1185,0,0,1,-1,5
237,230,0,0,2,-1,5
62,94,0,0,1,-1,5
417,116,7,16,1,-4,5
733,1422,0,0,1,-1,5
214,2080,0,0,1,-1,5
507,850,1,5,3,-1,6
1279,179,0,0,2,-1,6
241589,877,1,2,2,-1,6
903,237,30,331,1,-1,6
6,50,0,0,1,-4,6
91,310,0,0,1,-3,6
9258,345,13,40,2,-1,6
499,211,1,3,1,-1,6
107,172,1,2,1,-1,7
26922,26,10,3,3,-4,7
7,62,0,0,1,-1,7
12,122,0,0,1,-1,7
14,72,0,0,1,-1,7
27204,29895,20,45,1,-1,7
313,1147,1,1,3,-2,7
39015,1938,26,61,2,-1,7
1704,233,0,0,3,-1,7
41,638,0,0,1,-1,7
31358,934,41,157,1,-2,7
3685309,179,547,5092,3,-3,7
11741429,14,37,113,1,-2,7
1272,0,0,0,1,-1,7
43,53,2,2,1,-2,8
236,874,0,0,2,-1,8
4580,2602,0,0,1,-1,8
59927,461,0,0,1,-2,8
180,452,0,0,1,-1,8
257828,446,3,5,2,-1,8
139701,243,400,1993,1,-1,8
757847,656,206,230,1,-1,8
299,231,4,3,3,-1,8
35093,37674,5,3,1,-4,8
18270,1364,3,9,2,-1,8
993,1084,0,0,1,-1,8
323,408,0,0,2,-1,8
1845,1613,1,0,1,-1,8
1608,118,138,152,3,-3,8
7251,224,180,479,1,-1,8
85,389,0,0,3,-2,8
8247,1824,14,21,3,-1,8
125870,293,0,0,1,-1,8
1844,385,0,0,1,-1,9
375,441,23,6,1,-1,9
25821,24589,36,65,1,-4,9
5256,5337,1,0,1,-1,9
94625,1189,3,8,2,-1,9
114,354,0,0,2,-1,9
5604,5951,0,0,1,-1,9
42,193,0,0,3,-4,9
284,7,0,0,1,-4,9
142930,135,57,222,1,-1,9
33622,105,0,0,1,-2,9
0,46,0,0,1,-1,10
929657,969,241,2335,2,-1,10
5450,794,4,12,4,-3,10
82,325,0,0,1,-3,10
4980,85,105,475,1,-1,10
145505,1185,7,5,2,-1,10
1862,121,25,21,1,-1,10
1943,285,6,12,1,-1,10
1946379,656,96,1448,2,-4,10
79,118,0,0,1,-2,10
5,6,0,0,1,-1,10
561,344,2,5,3,-1,10
3955,266,0,0,1,-2,10
10514,830,61,224,1,-1,10
12227,304,0,0,3,-1,11
6,10,2,1,2,-1,11
9511,2282,35,83,3,-1,11
3253,544,0,0,1,-1,11
8609,1679,2,3,3,-1,11
76,232,0,0,2,-1,11
170,111,0,0,1,-1,11
85,289,0,0,1,-3,11
1,16,0,0,2,-4,11
1033,273,87,272,2,-1,11
5533,975,15,83,2,-1,11
88202,258,3651,9129,3,-1,11
5612471,1266,7,7,1,-1,11
720,482,2,1,1,-2,11
30204,3956,71,70,3,-1,11
74255,15816,171,403,2,-4,11
207,0,0,0,3,-3,11
15855,6461,8,10,1,-1,11
4,55,0,0,1,-1,11
6,18,0,0,2,-3,11
196,1008,0,0,2,-1,11
2078,35,3,7,1,-1,12
3131094,405,3,11,2,-4,12
783,849,0,0,3,-1,12
19165,158,41,160,1,-1,12
4730,5165,5,8,2,-1,12
10296,1135,441,1345,1,-3,12
199,338,0,0,1,-2,12
51914,13109,13,17,2,-1,12
982,337,3,0,1,-1,12
2680,1813,0,0,2,-4,12
87086,79655,393,1312,2,-1,12
1184,942,0,0,1,-1,12
622,440,1,13,1,-2,12
95,443,0,0,2,-1,12
1950,1513,0,0,1,-1,12
3840,560,4,12,3,-1,12
5471,1062,0,0,1,-1,12
305,16,109,178,2,-2,12
266,108,0,0,1,-2,12
1650,1745,0,0,1,-1,12
5614,6045,1,0,1,-3,12
103,198,0,0,1,-1,12
77949,9522,56,93,2,-3,12
2399,1381,1,1,3,-1,12
16064,11854,32,426,3,-1,12
265,380,0,0,1,-1,12
8307,4286,5,12,2,-1,12
6331,2321,1,4,3,-2,12
871,731,0,0,1,-1,12
17619,334,363,581,1,-3,12
4589,1326,2,6,1,-2,12
120,486,0,0,2,-2,12
192,149,0,0,2,-2,12
19172,524,315,777,2,-1,12
37205,828,14,19,1,-1,12
645,524,0,0,2,-1,12
313,904,0,0,2,-1,12
41,137,0,0,2,-1,12
6654,2420,0,0,3,-1,13
2933,2881,0,0,2,-4,13
14,49,0,0,1,-2,13
3185,69,0,0,1,-1,13
4875,4916,86,196,1,-1,13
602,797,0,0,2,-1,13
79,230,0,0,2,-1,13
1693,2,0,0,1,-1,13
7,62,9,4,1,-3,13
404,57,2,2,1,-1,13
284,213,17,30,1,-1,13
31,301,0,0,1,-2,13
413,57,44,36,1,-1,13
7809,7692,5,1,1,-2,13
2931,3153,1,0,3,-1,13
8360,443,2,17,2,-1,13
27353,29173,2,2,1,-1,13
8065,8877,0,0,1,-1,13
132452,12564,33,32,2,-1,13
24184,23928,4,9,1,-2,13
386,176,0,0,2,-1,13
7969,8182,101,102,1,-1,13
10,14,0,0,3,-1,13
2556,4044,0,0,2,-4,13
120,319,0,0,1,-1,13
10487,10492,4,7,3,-3,13
1206,678,5,7,1,-1,14
2017,2004,0,0,2,-1,14
43,180,0,0,3,-2,14
457,1337,0,0,2,-4,14
74,37,0,0,1,-1,14
1413,157,16,29,1,-1,14
8219,5500,3,7,4,-1,14
45,163,0,0,2,-1,14
44,68,0,0,1,-1,14
200,62,0,0,1,-1,14
60,81,0,0,2,-1,14
28,72,0,0,1,-1,14
4,15,0,0,1,-1,14
65138,26803,4,4,3,-1,14
4221,4995,0,0,1,-1,14
3824,4312,0,0,2,-2,14
48831,806,0,0,1,-1,14
206,160,0,0,1,-1,14
1969,179,112,113,1,-1,14
1735,2155,3,3,2,-1,14
843,1252,0,0,2,-3,14
1126,968,0,0,2,-1,14
2086,692,0,0,1,-1,15
84,785,0,0,3,-1,15
396147,1202,129,419,2,-1,15
117122,562,72,160,1,-1,15
411,264,18,19,2,-1,15
25920,1242,87,2449,3,-1,15
2682,1133,2,20,3,-1,15
116,231,0,0,1,-2,15
693,420,0,0,2,-1,15
24123,572,0,0,2,-1,15
5794,4801,0,0,3,-2,15
6,16,0,0,1,-1,15
122,357,3,6,1,-4,15
640,1899,1,0,2,-1,15
18,91,0,0,1,-3,15
1837290,369,76,310,1,-3,15
3075,2661,5,4,1,-1,15
527,922,0,0,3,-3,15
4131,3794,0,0,1,-1,15
3,13,0,0,1,-1,15
7560,693,1,3,1,-1,15
2,15,0,0,1,-2,15
5,0,0,0,1,-1,15
65,95,0,0,1,-2,15
75,230,0,0,1,-2,15
69574,150,25,24,1,-3,15
11450,11635,2,1,2,-1,15
7057,4999,0,0,1,-4,15
515,288,13,67,2,-3,15
151,471,0,0,2,-1,16
1223,919,16,75,1,-1,16
1213,3998,0,0,1,-1,16
4927,3614,0,0,1,-1,16
47,120,7,9,1,-4,16
889,44,0,0,3,-2,16
4556,1190,0,0,3,-1,16
26513,26289,16,213,1,-5,16
2232,1936,0,0,1,-3,16
3280,990,490,737,1,-1,16
741,717,0,0,2,-1,16
2116,2008,0,0,1,-4,16
1837156,369,6,14,1,-1,16
178,170,0,0,1,-2,16
346,107,1,0,1,-2,16
1618,1238,4,3,2,-1,16
7648,1403,3,18,1,-1,16
20,107,0,0,1,-3,16
12520,1398,0,0,2,-1,16
23213,973,3,3,2,-4,17
38693,1470,36,109,1,-1,17
58852,843,4,21,1,-3,17
1587,150,1,6,1,-2,17
99,69,0,0,2,-1,17
161,88,54,222,1,-5,17
7448,316,3,2,1,-1,17
1998,1925,3,0,2,-1,17
5905,188,11,48,1,-2,17
46,632,0,0,1,-2,17
43738,23910,68,274,1,-2,17
13388,2726,107,181,1,-2,17
0,0,5,0,3,-1,17
2318,1862,2,2,2,-1,17
595,340,0,0,3,-3,17
31630,1601,26,42,1,-3,17
11414,2892,0,0,1,-1,17
476,100,39,125,1,-1,17
322,521,0,0,2,-2,17
421,171,0,0,2,-1,17
263,58,0,0,1,-1,17
8556,989,6,22,1,-1,17
103823,10866,102,410,2,-1,17
350,878,0,0,1,-2,17
162791,6,0,0,2,-1,18
1263,1221,0,0,1,-1,18
497,169,9,52,3,-1,18
58,82,0,0,1,-1,18
85,397,0,0,1,-1,18
1072,514,0,0,1,-1,18
3230,569,10,24,2,-1,18
1491,2033,0,0,1,-2,18
43961,9772,95,208,1,-1,18
8569,8444,0,0,2,-1,18
586,19,22,82,2,-1,18
6911,772,24,54,2,-1,18
159598,451,3,0,1,-1,18
328,342,0,0,3,-1,18
87,88,0,0,1,-4,18
1324,566,7,24,2,-1,18
74,511,0,0,1,-1,18
206,301,11,10,2,-1,18
883,598,0,0,3,-1,18
2126,979,11,28,3,-1,18
110,218,0,0,1,-3,18
5975,2425,17,1,1,-2,18
691,261,1,2,1,-4,19
12126,578,127,198,2,-1,19
9082,295,0,0,1,-1,19
35881,344,8,40,1,-4,19
2740,2646,0,0,3,-2,19
5438,5468,0,0,1,-3,19
488,445,0,0,1,-1,19
339,211,5,93,1,-1,19
20308,1219,2,10,1,-1,19
48,44,0,0,1,-3,19
591,392,0,0,1,-3,19
60557,337,41,171,1,-2,19
695,304,0,0,2,-1,19
105,139,0,0,1,-3,19
425,671,4,18,2,-3,19
300,217,0,0,2,-1,19
319,133,0,0,1,-1,19
305,125,9,31,1,-1,19
9062,228,6,3,1,-4,19
